Series,Country,Year,Period,NAComponent,Measure,Source,DataSource,Value,DataStatus,DataConfidentiality,CommentEN,CommentFR,CommentConfidentiality,RefDate
5100,004,1970,A00,00,0940,0101,4809,10576159440,00,0,NA,NA,0,26-Aug-25
5100,004,1970,A00,00,0100,0101,4809,1748886597,00,0,NA,NA,0,26-Aug-25
5100,004,1971,A00,00,0940,0101,4809,10546999961,00,0,NA,NA,0,26-Aug-25
5100,004,1971,A00,00,0100,0101,4809,1831108982,00,0,NA,NA,0,26-Aug-25
5100,004,1972,A00,00,0940,0101,4809,8817163363,00,0,NA,NA,0,26-Aug-25
5100,004,1972,A00,00,0100,0101,4809,1595555482,00,0,NA,NA,0,26-Aug-25
5100,004,1973,A00,00,0940,0101,4809,9072494885,00,0,NA,NA,0,26-Aug-25
5100,004,1973,A00,00,0100,0101,4809,1733333275,00,0,NA,NA,0,26-Aug-25
5100,004,1974,A00,00,0940,0101,4809,9567219858,00,0,NA,NA,0,26-Aug-25
5100,004,1974,A00,00,0100,0101,4809,2155555500,00,0,NA,NA,0,26-Aug-25
5100,004,1975,A00,00,0940,0101,4809,10160889826,00,0,NA,NA,0,26-Aug-25
5100,004,1975,A00,00,0100,0101,4809,2366666613,00,0,NA,NA,0,26-Aug-25
5100,004,1976,A00,00,0940,0101,4809,10716504026,00,0,NA,NA,0,26-Aug-25
5100,004,1976,A00,00,0100,0101,4809,2555555571,00,0,NA,NA,0,26-Aug-25
5100,004,1977,A00,00,0940,0101,4809,10176112132,00,0,NA,NA,0,26-Aug-25
5100,004,1977,A00,00,0100,0101,4809,2953333408,00,0,NA,NA,0,26-Aug-25
5100,004,1978,A00,00,0940,0101,4809,10929616322,00,0,NA,NA,0,26-Aug-25
5100,004,1978,A00,00,0100,0101,4809,3300000103,00,0,NA,NA,0,26-Aug-25
5100,004,1979,A00,00,0940,0101,4809,10648003645,00,0,NA,NA,0,26-Aug-25
5100,004,1979,A00,00,0100,0101,4809,3697940356,00,0,NA,NA,0,26-Aug-25
5100,004,1980,A00,00,0940,0101,4809,10252223667,00,0,NA,NA,0,26-Aug-25
5100,004,1980,A00,00,0100,0101,4809,3641723443,00,0,NA,NA,0,26-Aug-25
5100,004,1981,A00,00,0940,0101,4809,10472947116,00,0,NA,NA,0,26-Aug-25
5100,004,1981,A00,00,0100,0101,4809,3478787916,00,0,NA,NA,0,26-Aug-25
5100,004,1982,A00,00,0940,0101,4809,10686059412,00,0,NA,NA,0,26-Aug-25
5100,004,1982,A00,00,0100,0101,4809,3438884594,00,0,NA,NA,0,26-Aug-25
5100,004,1983,A00,00,0940,0101,4809,11211228998,00,0,NA,NA,0,26-Aug-25
5100,004,1983,A00,00,0100,0101,4809,3399439011,00,0,NA,NA,0,26-Aug-25
5100,004,1984,A00,00,0940,0101,4809,11416730141,00,0,NA,NA,0,26-Aug-25
5100,004,1984,A00,00,0100,0101,4809,3360445864,00,0,NA,NA,0,26-Aug-25
5100,004,1985,A00,00,0940,0101,4809,11447174755,00,0,NA,NA,0,26-Aug-25
5100,004,1985,A00,00,0100,0101,4809,3321900002,00,0,NA,NA,0,26-Aug-25
5100,004,1986,A00,00,0940,0101,4809,11789676659,00,0,NA,NA,0,26-Aug-25
5100,004,1986,A00,00,0100,0101,4809,3320599991,00,0,NA,NA,0,26-Aug-25
5100,004,1987,A00,00,0940,0101,4809,10579503264,00,0,NA,NA,0,26-Aug-25
5100,004,1987,A00,00,0100,0101,4809,2887499993,00,0,NA,NA,0,26-Aug-25
5100,004,1988,A00,00,0940,0101,4809,9704220620,00,0,NA,NA,0,26-Aug-25
5100,004,1988,A00,00,0100,0101,4809,2664299991,00,0,NA,NA,0,26-Aug-25
5100,004,1989,A00,00,0940,0101,4809,9019216811,00,0,NA,NA,0,26-Aug-25
5100,004,1989,A00,00,0100,0101,4809,3342200002,00,0,NA,NA,0,26-Aug-25
5100,004,1990,A00,00,0940,0101,4809,8737604135,00,0,NA,NA,0,26-Aug-25
5100,004,1990,A00,00,0100,0101,4809,3621600007,00,0,NA,NA,0,26-Aug-25
5100,004,1991,A00,00,0940,0101,4809,7782530111,00,0,NA,NA,0,26-Aug-25
5100,004,1991,A00,00,0100,0101,4809,3340100005,00,0,NA,NA,0,26-Aug-25
5100,004,1992,A00,00,0940,0101,4809,7908178980,00,0,NA,NA,0,26-Aug-25
5100,004,1992,A00,00,0100,0101,4809,3474600007,00,0,NA,NA,0,26-Aug-25
5100,004,1993,A00,00,0940,0101,4809,5933907017,00,0,NA,NA,0,26-Aug-25
5100,004,1993,A00,00,0100,0101,4809,2664399992,00,0,NA,NA,0,26-Aug-25
5100,004,1994,A00,00,0940,0101,4809,4612948016,00,0,NA,NA,0,26-Aug-25
5100,004,1994,A00,00,0100,0101,4809,2114600000,00,0,NA,NA,0,26-Aug-25
5100,004,1995,A00,00,0940,0101,4809,6916405187,00,0,NA,NA,0,26-Aug-25
5100,004,1995,A00,00,0100,0101,4809,3236300000,00,0,NA,NA,0,26-Aug-25
5100,004,1996,A00,00,0940,0101,4809,6551889478,00,0,NA,NA,0,26-Aug-25
5100,004,1996,A00,00,0100,0101,4809,3124359411,00,0,NA,NA,0,26-Aug-25
5100,004,1997,A00,00,0940,0101,4809,6215059222,00,0,NA,NA,0,26-Aug-25
5100,004,1997,A00,00,0100,0101,4809,3016290743,00,0,NA,NA,0,26-Aug-25
5100,004,1998,A00,00,0940,0101,4809,5932974168,00,0,NA,NA,0,26-Aug-25
5100,004,1998,A00,00,0100,0101,4809,2911960069,00,0,NA,NA,0,26-Aug-25
5100,004,1999,A00,00,0940,0101,4809,5645026267,00,0,NA,NA,0,26-Aug-25
5100,004,1999,A00,00,0100,0101,4809,2719992175,00,0,NA,NA,0,26-Aug-25
5100,004,2000,A00,00,0940,0101,4809,5334356981,00,0,NA,NA,0,26-Aug-25
5100,004,2000,A00,00,0100,0101,4809,3531869351,00,0,NA,NA,0,26-Aug-25
5100,004,2001,A00,00,0940,0101,4809,5031596019,00,0,NA,NA,0,26-Aug-25
5100,004,2001,A00,00,0100,0101,4809,3620525250,00,0,NA,NA,0,26-Aug-25
5100,004,2002,A00,00,0940,0101,4809,8302001638,00,0,NA,NA,0,26-Aug-25
5100,004,2002,A00,00,0100,0101,4809,4285191376,00,0,NA,NA,0,26-Aug-25
5100,004,2003,A00,00,0940,0101,4809,8918205513,00,0,NA,NA,0,26-Aug-25
5100,004,2003,A00,00,0100,0101,4809,4898791114,00,0,NA,NA,0,26-Aug-25
5100,004,2004,A00,00,0940,0101,4809,9059112101,00,0,NA,NA,0,26-Aug-25
5100,004,2004,A00,00,0100,0101,4809,5504073142,00,0,NA,NA,0,26-Aug-25
5100,004,2005,A00,00,0940,0101,4809,9881952167,00,0,NA,NA,0,26-Aug-25
5100,004,2005,A00,00,0100,0101,4809,6474979835,00,0,NA,NA,0,26-Aug-25
5100,004,2006,A00,00,0940,0101,4809,10706912294,00,0,NA,NA,0,26-Aug-25
5100,004,2006,A00,00,0100,0101,4809,7292892929,00,0,NA,NA,0,26-Aug-25
5100,004,2007,A00,00,0940,0101,4809,13522161303,00,0,NA,NA,0,26-Aug-25
5100,004,2007,A00,00,0100,0101,4809,9999336197,00,0,NA,NA,0,26-Aug-25
5100,004,2008,A00,00,0940,0101,4809,12531250377,00,0,NA,NA,0,26-Aug-25
5100,004,2008,A00,00,0100,0101,4809,10296146493,00,0,NA,NA,0,26-Aug-25
5100,004,2009,A00,00,0940,0101,4809,14580346934,00,0,NA,NA,0,26-Aug-25
5100,004,2009,A00,00,0100,0101,4809,11931600355,00,0,NA,NA,0,26-Aug-25
5100,004,2010,A00,00,0940,0101,4809,14940079247,00,0,NA,NA,0,26-Aug-25
5100,004,2010,A00,00,0100,0101,4809,15144569659,00,0,NA,NA,0,26-Aug-25
5100,004,2011,A00,00,0940,0101,4809,16116083225,00,0,NA,NA,0,26-Aug-25
5100,004,2011,A00,00,0100,0101,4809,17923100250,00,0,NA,NA,0,26-Aug-25
5100,004,2012,A00,00,0940,0101,4809,17744395901,00,0,NA,NA,0,26-Aug-25
5100,004,2012,A00,00,0100,0101,4809,19794405855,00,0,NA,NA,0,26-Aug-25
5100,004,2013,A00,00,0940,0101,4809,18752797165,00,0,NA,NA,0,26-Aug-25
5100,004,2013,A00,00,0100,0101,4809,19904409340,00,0,NA,NA,0,26-Aug-25
5100,004,2014,A00,00,0940,0101,4809,19183490620,00,0,NA,NA,0,26-Aug-25
5100,004,2014,A00,00,0100,0101,4809,19500460924,00,0,NA,NA,0,26-Aug-25
5100,004,2015,A00,00,0940,0101,4809,18699573704,00,0,NA,NA,0,26-Aug-25
5100,004,2015,A00,00,0100,0101,4809,18699573704,00,0,NA,NA,0,26-Aug-25
5100,004,2016,A00,00,0940,0101,4809,19220881815,00,0,NA,NA,0,26-Aug-25
5100,004,2016,A00,00,0100,0101,4809,18224349784,00,0,NA,NA,0,26-Aug-25
5100,004,2017,A00,00,0940,0101,4809,19559505749,00,0,NA,NA,0,26-Aug-25
5100,004,2017,A00,00,0100,0101,4809,19034302820,00,0,NA,NA,0,26-Aug-25
5100,004,2018,A00,00,0940,0101,4809,19911532902,00,0,NA,NA,0,26-Aug-25
5100,004,2018,A00,00,0100,0101,4809,18856319311,00,0,NA,NA,0,26-Aug-25
5100,004,2019,A00,00,0940,0101,4809,22050308243,00,0,NA,NA,0,26-Aug-25
5100,004,2019,A00,00,0100,0101,4809,19372358437,00,0,NA,NA,0,26-Aug-25
5100,004,2020,A00,00,0940,0101,4809,21595863371,00,0,NA,NA,0,26-Aug-25
5100,004,2020,A00,00,0100,0101,4809,19983008212,00,0,NA,NA,0,26-Aug-25
5100,004,2021,A00,00,0940,0101,4809,17117124950,00,0,NA,NA,0,26-Aug-25
5100,004,2021,A00,00,0100,0101,4809,15160920556,00,0,NA,NA,0,26-Aug-25
5100,004,2022,A00,00,0940,0101,4809,16048981789,00,0,NA,NA,0,26-Aug-25
5100,004,2022,A00,00,0100,0101,4809,14174994400,00,0,NA,NA,0,26-Aug-25
5100,004,2023,A00,00,0940,0101,4809,16484064635,00,0,NA,NA,0,26-Aug-25
5100,004,2023,A00,00,0100,0101,4809,16416748498,00,0,NA,NA,0,26-Aug-25
5100,004,2024,A00,00,0940,0101,0100,16484064635,00,0,NA,NA,0,26-Aug-25
5100,004,2024,A00,00,0100,0101,0100,17425559287,00,0,NA,NA,0,26-Aug-25
5100,008,1970,A00,00,0940,0101,4809,3233120276,00,0,NA,NA,0,26-Aug-25
5100,008,1970,A00,00,0100,0101,4809,2265577056,00,0,NA,NA,0,26-Aug-25
5100,008,1971,A00,00,0940,0101,4809,3362471497,00,0,NA,NA,0,26-Aug-25
5100,008,1971,A00,00,0100,0101,4809,2330584860,00,0,NA,NA,0,26-Aug-25
5100,008,1972,A00,00,0940,0101,4809,3497438053,00,0,NA,NA,0,26-Aug-25
5100,008,1972,A00,00,0100,0101,4809,2397526448,00,0,NA,NA,0,26-Aug-25
5100,008,1973,A00,00,0940,0101,4809,3637961971,00,0,NA,NA,0,26-Aug-25
5100,008,1973,A00,00,0100,0101,4809,2466543461,00,0,NA,NA,0,26-Aug-25
5100,008,1974,A00,00,0940,0101,4809,3782412501,00,0,NA,NA,0,26-Aug-25
5100,008,1974,A00,00,0100,0101,4809,2537015817,00,0,NA,NA,0,26-Aug-25
5100,008,1975,A00,00,0940,0101,4809,3935721489,00,0,NA,NA,0,26-Aug-25
5100,008,1975,A00,00,0100,0101,4809,2610110369,00,0,NA,NA,0,26-Aug-25
5100,008,1976,A00,00,0940,0101,4809,4094327699,00,0,NA,NA,0,26-Aug-25
5100,008,1976,A00,00,0100,0101,4809,2685745678,00,0,NA,NA,0,26-Aug-25
5100,008,1977,A00,00,0940,0101,4809,4251103776,00,0,NA,NA,0,26-Aug-25
5100,008,1977,A00,00,0100,0101,4809,2760746397,00,0,NA,NA,0,26-Aug-25
5100,008,1978,A00,00,0940,0101,4809,4433972720,00,0,NA,NA,0,26-Aug-25
5100,008,1978,A00,00,0100,0101,4809,2842275926,00,0,NA,NA,0,26-Aug-25
5100,008,1979,A00,00,0940,0101,4809,4609562518,00,0,NA,NA,0,26-Aug-25
5100,008,1979,A00,00,0100,0101,4809,2372305641,00,0,NA,NA,0,26-Aug-25
5100,008,1980,A00,00,0940,0101,4809,4758511239,00,0,NA,NA,0,26-Aug-25
5100,008,1980,A00,00,0100,0101,4809,2141837051,00,0,NA,NA,0,26-Aug-25
5100,008,1981,A00,00,0940,0101,4809,5031915386,00,0,NA,NA,0,26-Aug-25
5100,008,1981,A00,00,0100,0101,4809,2215474766,00,0,NA,NA,0,26-Aug-25
5100,008,1982,A00,00,0940,0101,4809,5180289098,00,0,NA,NA,0,26-Aug-25
5100,008,1982,A00,00,0100,0101,4809,2280424885,00,0,NA,NA,0,26-Aug-25
5100,008,1983,A00,00,0940,0101,4809,5237528095,00,0,NA,NA,0,26-Aug-25
5100,008,1983,A00,00,0100,0101,4809,2305384485,00,0,NA,NA,0,26-Aug-25
5100,008,1984,A00,00,0940,0101,4809,5171975054,00,0,NA,NA,0,26-Aug-25
5100,008,1984,A00,00,0100,0101,4809,2275736342,00,0,NA,NA,0,26-Aug-25
5100,008,1985,A00,00,0940,0101,4809,5264069083,00,0,NA,NA,0,26-Aug-25
5100,008,1985,A00,00,0100,0101,4809,2324414456,00,0,NA,NA,0,26-Aug-25
5100,008,1986,A00,00,0940,0101,4809,5558578111,00,0,NA,NA,0,26-Aug-25
5100,008,1986,A00,00,0100,0101,4809,2397086883,00,0,NA,NA,0,26-Aug-25
5100,008,1987,A00,00,0940,0101,4809,5514769493,00,0,NA,NA,0,26-Aug-25
5100,008,1987,A00,00,0100,0101,4809,2378194810,00,0,NA,NA,0,26-Aug-25
5100,008,1988,A00,00,0940,0101,4809,5436425615,00,0,NA,NA,0,26-Aug-25
5100,008,1988,A00,00,0100,0101,4809,2460399974,00,0,NA,NA,0,26-Aug-25
5100,008,1989,A00,00,0940,0101,4809,5971402384,00,0,NA,NA,0,26-Aug-25
5100,008,1989,A00,00,0100,0101,4809,2940586487,00,0,NA,NA,0,26-Aug-25
5100,008,1990,A00,00,0940,0101,4809,5375988909,00,0,NA,NA,0,26-Aug-25
5100,008,1990,A00,00,0100,0101,4809,2145756393,00,0,NA,NA,0,26-Aug-25
5100,008,1991,A00,00,0940,0101,4809,3870596904,00,0,NA,NA,0,26-Aug-25
5100,008,1991,A00,00,0100,0101,4809,1597144216,00,0,NA,NA,0,26-Aug-25
5100,008,1992,A00,00,0940,0101,4809,3592412740,00,0,NA,NA,0,26-Aug-25
5100,008,1992,A00,00,0100,0101,4809,1516136387,00,0,NA,NA,0,26-Aug-25
5100,008,1993,A00,00,0940,0101,4809,3935826294,00,0,NA,NA,0,26-Aug-25
5100,008,1993,A00,00,0100,0101,4809,1700442876,00,0,NA,NA,0,26-Aug-25
5100,008,1994,A00,00,0940,0101,4809,4262612749,00,0,NA,NA,0,26-Aug-25
5100,008,1994,A00,00,0100,0101,4809,1880950821,00,0,NA,NA,0,26-Aug-25
5100,008,1995,A00,00,0940,0101,4809,4830492146,00,0,NA,NA,0,26-Aug-25
5100,008,1995,A00,00,0100,0101,4809,2392764887,00,0,NA,NA,0,26-Aug-25
5100,008,1996,A00,00,0940,0101,4809,5175306827,00,0,NA,NA,0,26-Aug-25
5100,008,1996,A00,00,0100,0101,4809,3199642024,00,0,NA,NA,0,26-Aug-25
5100,008,1997,A00,00,0940,0101,4809,4609945900,00,0,NA,NA,0,26-Aug-25
5100,008,1997,A00,00,0100,0101,4809,2224654241,00,0,NA,NA,0,26-Aug-25
5100,008,1998,A00,00,0940,0101,4809,5016973790,00,0,NA,NA,0,26-Aug-25
5100,008,1998,A00,00,0100,0101,4809,2554868837,00,0,NA,NA,0,26-Aug-25
5100,008,1999,A00,00,0940,0101,4809,5663697902,00,0,NA,NA,0,26-Aug-25
5100,008,1999,A00,00,0100,0101,4809,3221670165,00,0,NA,NA,0,26-Aug-25
5100,008,2000,A00,00,0940,0101,4809,6057114718,00,0,NA,NA,0,26-Aug-25
5100,008,2000,A00,00,0100,0101,4809,3487586302,00,0,NA,NA,0,26-Aug-25
5100,008,2001,A00,00,0940,0101,4809,6559448709,00,0,NA,NA,0,26-Aug-25
5100,008,2001,A00,00,0100,0101,4809,3926887597,00,0,NA,NA,0,26-Aug-25
5100,008,2002,A00,00,0940,0101,4809,6857022761,00,0,NA,NA,0,26-Aug-25
5100,008,2002,A00,00,0100,0101,4809,4355865889,00,0,NA,NA,0,26-Aug-25
5100,008,2003,A00,00,0940,0101,4809,7236121949,00,0,NA,NA,0,26-Aug-25
5100,008,2003,A00,00,0100,0101,4809,5561459461,00,0,NA,NA,0,26-Aug-25
5100,008,2004,A00,00,0940,0101,4809,7635180076,00,0,NA,NA,0,26-Aug-25
5100,008,2004,A00,00,0100,0101,4809,7177030365,00,0,NA,NA,0,26-Aug-25
5100,008,2005,A00,00,0940,0101,4809,8057136088,00,0,NA,NA,0,26-Aug-25
5100,008,2005,A00,00,0100,0101,4809,8052079314,00,0,NA,NA,0,26-Aug-25
5100,008,2006,A00,00,0940,0101,4809,8532714732,00,0,NA,NA,0,26-Aug-25
5100,008,2006,A00,00,0100,0101,4809,8896076004,00,0,NA,NA,0,26-Aug-25
5100,008,2007,A00,00,0940,0101,4809,9043248711,00,0,NA,NA,0,26-Aug-25
5100,008,2007,A00,00,0100,0101,4809,10677322220,00,0,NA,NA,0,26-Aug-25
5100,008,2008,A00,00,0940,0101,4809,9721500184,00,0,NA,NA,0,26-Aug-25
5100,008,2008,A00,00,0100,0101,4809,12881352058,00,0,NA,NA,0,26-Aug-25
5100,008,2009,A00,00,0940,0101,4809,10047586440,00,0,NA,NA,0,26-Aug-25
5100,008,2009,A00,00,0100,0101,4809,12044210390,00,0,NA,NA,0,26-Aug-25
5100,008,2010,A00,00,0940,0101,4809,10420040058,00,0,NA,NA,0,26-Aug-25
5100,008,2010,A00,00,0100,0101,4809,11926878548,00,0,NA,NA,0,26-Aug-25
5100,008,2011,A00,00,0940,0101,4809,10685323901,00,0,NA,NA,0,26-Aug-25
5100,008,2011,A00,00,0100,0101,4809,12890720628,00,0,NA,NA,0,26-Aug-25
5100,008,2012,A00,00,0940,0101,4809,10836818860,00,0,NA,NA,0,26-Aug-25
5100,008,2012,A00,00,0100,0101,4809,12319824990,00,0,NA,NA,0,26-Aug-25
5100,008,2013,A00,00,0940,0101,4809,10945446421,00,0,NA,NA,0,26-Aug-25
5100,008,2013,A00,00,0100,0101,4809,12776196147,00,0,NA,NA,0,26-Aug-25
5100,008,2014,A00,00,0940,0101,4809,11139700631,00,0,NA,NA,0,26-Aug-25
5100,008,2014,A00,00,0100,0101,4809,13228100114,00,0,NA,NA,0,26-Aug-25
5100,008,2015,A00,00,0940,0101,4809,11386876960,00,0,NA,NA,0,26-Aug-25
5100,008,2015,A00,00,0100,0101,4809,11386876960,00,0,NA,NA,0,26-Aug-25
5100,008,2016,A00,00,0940,0101,4809,11764293370,00,0,NA,NA,0,26-Aug-25
5100,008,2016,A00,00,0100,0101,4809,11861207886,00,0,NA,NA,0,26-Aug-25
5100,008,2017,A00,00,0940,0101,4809,12211622220,00,0,NA,NA,0,26-Aug-25
5100,008,2017,A00,00,0100,0101,4809,13019731318,00,0,NA,NA,0,26-Aug-25
5100,008,2018,A00,00,0940,0101,4809,12702402407,00,0,NA,NA,0,26-Aug-25
5100,008,2018,A00,00,0100,0101,4809,15156427728,00,0,NA,NA,0,26-Aug-25
5100,008,2019,A00,00,0940,0101,4809,12967590367,00,0,NA,NA,0,26-Aug-25
5100,008,2019,A00,00,0100,0101,4809,15401822168,00,0,NA,NA,0,26-Aug-25
5100,008,2020,A00,00,0940,0101,4809,12539390087,00,0,NA,NA,0,26-Aug-25
5100,008,2020,A00,00,0100,0101,4809,15162733548,00,0,NA,NA,0,26-Aug-25
5100,008,2021,A00,00,0940,0101,4809,13656648967,00,0,NA,NA,0,26-Aug-25
5100,008,2021,A00,00,0100,0101,4809,17930564142,00,0,NA,NA,0,26-Aug-25
5100,008,2022,A00,00,0940,0101,4809,14319876817,00,0,NA,NA,0,26-Aug-25
5100,008,2022,A00,00,0100,0101,4809,18916378916,00,0,NA,NA,0,26-Aug-25
5100,008,2023,A00,00,0940,0101,4809,14812360965,00,0,NA,NA,0,26-Aug-25
5100,008,2023,A00,00,0100,0101,4809,22977674003,00,0,NA,NA,0,26-Aug-25
5100,008,2024,A00,00,0940,0101,0100,15305128522,00,0,NA,NA,0,26-Aug-25
5100,008,2024,A00,00,0100,0101,0100,19389302069,00,0,NA,NA,0,26-Aug-25
5100,012,1970,A00,00,0940,0101,4809,34858471552,00,0,NA,NA,0,26-Aug-25
5100,012,1970,A00,00,0100,0101,4809,5155120658,00,0,NA,NA,0,26-Aug-25
5100,012,1971,A00,00,0940,0101,4809,31538996184,00,0,NA,NA,0,26-Aug-25
5100,012,1971,A00,00,0100,0101,4809,5363676160,00,0,NA,NA,0,26-Aug-25
5100,012,1972,A00,00,0940,0101,4809,38556860655,00,0,NA,NA,0,26-Aug-25
5100,012,1972,A00,00,0100,0101,4809,7176428384,00,0,NA,NA,0,26-Aug-25
5100,012,1973,A00,00,0940,0101,4809,40222966638,00,0,NA,NA,0,26-Aug-25
5100,012,1973,A00,00,0100,0101,4809,9229622200,00,0,NA,NA,0,26-Aug-25
5100,012,1974,A00,00,0940,0101,4809,41738621578,00,0,NA,NA,0,26-Aug-25
5100,012,1974,A00,00,0100,0101,4809,13259764650,00,0,NA,NA,0,26-Aug-25
5100,012,1975,A00,00,0940,0101,4809,44170515403,00,0,NA,NA,0,26-Aug-25
5100,012,1975,A00,00,0100,0101,4809,15555547083,00,0,NA,NA,0,26-Aug-25
5100,012,1976,A00,00,0940,0101,4809,46904107349,00,0,NA,NA,0,26-Aug-25
5100,012,1976,A00,00,0100,0101,4809,17750032488,00,0,NA,NA,0,26-Aug-25
5100,012,1977,A00,00,0940,0101,4809,51318929985,00,0,NA,NA,0,26-Aug-25
5100,012,1977,A00,00,0100,0101,4809,20990939140,00,0,NA,NA,0,26-Aug-25
5100,012,1978,A00,00,0940,0101,4809,56540138364,00,0,NA,NA,0,26-Aug-25
5100,012,1978,A00,00,0100,0101,4809,26373761387,00,0,NA,NA,0,26-Aug-25
5100,012,1979,A00,00,0940,0101,4809,60768111842,00,0,NA,NA,0,26-Aug-25
5100,012,1979,A00,00,0100,0101,4809,33201433009,00,0,NA,NA,0,26-Aug-25
5100,012,1980,A00,00,0940,0101,4809,61248548771,00,0,NA,NA,0,26-Aug-25
5100,012,1980,A00,00,0100,0101,4809,42252197741,00,0,NA,NA,0,26-Aug-25
5100,012,1981,A00,00,0940,0101,4809,63086002838,00,0,NA,NA,0,26-Aug-25
5100,012,1981,A00,00,0100,0101,4809,44264573122,00,0,NA,NA,0,26-Aug-25
5100,012,1982,A00,00,0940,0101,4809,67123509616,00,0,NA,NA,0,26-Aug-25
5100,012,1982,A00,00,0100,0101,4809,45094842770,00,0,NA,NA,0,26-Aug-25
5100,012,1983,A00,00,0940,0101,4809,70748181165,00,0,NA,NA,0,26-Aug-25
5100,012,1983,A00,00,0100,0101,4809,48702201863,00,0,NA,NA,0,26-Aug-25
5100,012,1984,A00,00,0940,0101,4809,74710076855,00,0,NA,NA,0,26-Aug-25
5100,012,1984,A00,00,0100,0101,4809,52827902259,00,0,NA,NA,0,26-Aug-25
5100,012,1985,A00,00,0940,0101,4809,77474347648,00,0,NA,NA,0,26-Aug-25
5100,012,1985,A00,00,0100,0101,4809,57866207279,00,0,NA,NA,0,26-Aug-25
5100,012,1986,A00,00,0940,0101,4809,77784245815,00,0,NA,NA,0,26-Aug-25
5100,012,1986,A00,00,0100,0101,4809,62922803868,00,0,NA,NA,0,26-Aug-25
5100,012,1987,A00,00,0940,0101,4809,77239758019,00,0,NA,NA,0,26-Aug-25
5100,012,1987,A00,00,0100,0101,4809,64333578322,00,0,NA,NA,0,26-Aug-25
5100,012,1988,A00,00,0940,0101,4809,76467356198,00,0,NA,NA,0,26-Aug-25
5100,012,1988,A00,00,0100,0101,4809,58655419182,00,0,NA,NA,0,26-Aug-25
5100,012,1989,A00,00,0940,0101,4809,79831921523,00,0,NA,NA,0,26-Aug-25
5100,012,1989,A00,00,0100,0101,4809,55344476937,00,0,NA,NA,0,26-Aug-25
5100,012,1990,A00,00,0940,0101,4809,80470577358,00,0,NA,NA,0,26-Aug-25
5100,012,1990,A00,00,0100,0101,4809,61751375957,00,0,NA,NA,0,26-Aug-25
5100,012,1991,A00,00,0940,0101,4809,79504929959,00,0,NA,NA,0,26-Aug-25
5100,012,1991,A00,00,0100,0101,4809,46565003199,00,0,NA,NA,0,26-Aug-25
5100,012,1992,A00,00,0940,0101,4809,80936020528,00,0,NA,NA,0,26-Aug-25
5100,012,1992,A00,00,0100,0101,4809,49105553595,00,0,NA,NA,0,26-Aug-25
5100,012,1993,A00,00,0940,0101,4809,79236363482,00,0,NA,NA,0,26-Aug-25
5100,012,1993,A00,00,0100,0101,4809,50846930343,00,0,NA,NA,0,26-Aug-25
5100,012,1994,A00,00,0940,0101,4809,78523238946,00,0,NA,NA,0,26-Aug-25
5100,012,1994,A00,00,0100,0101,4809,42330711146,00,0,NA,NA,0,26-Aug-25
5100,012,1995,A00,00,0940,0101,4809,81507117934,00,0,NA,NA,0,26-Aug-25
5100,012,1995,A00,00,0100,0101,4809,41971488420,00,0,NA,NA,0,26-Aug-25
5100,012,1996,A00,00,0940,0101,4809,84848908522,00,0,NA,NA,0,26-Aug-25
5100,012,1996,A00,00,0100,0101,4809,46836290499,00,0,NA,NA,0,26-Aug-25
5100,012,1997,A00,00,0940,0101,4809,85782246463,00,0,NA,NA,0,26-Aug-25
5100,012,1997,A00,00,0100,0101,4809,48068457028,00,0,NA,NA,0,26-Aug-25
5100,012,1998,A00,00,0940,0101,4809,90157144130,00,0,NA,NA,0,26-Aug-25
5100,012,1998,A00,00,0100,0101,4809,48079007974,00,0,NA,NA,0,26-Aug-25
5100,012,1999,A00,00,0940,0101,4809,93042174140,00,0,NA,NA,0,26-Aug-25
5100,012,1999,A00,00,0100,0101,4809,48531031757,00,0,NA,NA,0,26-Aug-25
5100,012,2000,A00,00,0940,0101,4809,96577776758,00,0,NA,NA,0,26-Aug-25
5100,012,2000,A00,00,0100,0101,4809,54666896857,00,0,NA,NA,0,26-Aug-25
5100,012,2001,A00,00,0940,0101,4809,99475110060,00,0,NA,NA,0,26-Aug-25
5100,012,2001,A00,00,0100,0101,4809,55056733057,00,0,NA,NA,0,26-Aug-25
5100,012,2002,A00,00,0940,0101,4809,105045716224,00,0,NA,NA,0,26-Aug-25
5100,012,2002,A00,00,0100,0101,4809,56819210891,00,0,NA,NA,0,26-Aug-25
5100,012,2003,A00,00,0940,0101,4809,112609007792,00,0,NA,NA,0,26-Aug-25
5100,012,2003,A00,00,0100,0101,4809,67863851626,00,0,NA,NA,0,26-Aug-25
5100,012,2004,A00,00,0940,0101,4809,117451195127,00,0,NA,NA,0,26-Aug-25
5100,012,2004,A00,00,0100,0101,4809,85332517817,00,0,NA,NA,0,26-Aug-25
5100,012,2005,A00,00,0940,0101,4809,124380815640,00,0,NA,NA,0,26-Aug-25
5100,012,2005,A00,00,0100,0101,4809,103198216067,00,0,NA,NA,0,26-Aug-25
5100,012,2006,A00,00,0940,0101,4809,126495289505,00,0,NA,NA,0,26-Aug-25
5100,012,2006,A00,00,0100,0101,4809,117027277939,00,0,NA,NA,0,26-Aug-25
5100,012,2007,A00,00,0940,0101,4809,130796129349,00,0,NA,NA,0,26-Aug-25
5100,012,2007,A00,00,0100,0101,4809,134977088396,00,0,NA,NA,0,26-Aug-25
